FIPS,Name,year_month,SF_permits,MF_permits,All_permits
45013,Hilton-Head-Island,202406,8,0,8
45013,Hilton-Head-Island,202407,11,0,11
45013,Hilton-Head-Island,202408,7,0,7
45013,Hilton-Head-Island,202409,5,0,5
45013,Hilton-Head-Island,202410,20,0,20
45013,Hilton-Head-Island,202411,15,0,15
45013,Hilton-Head-Island,202412,11,0,11
45013,Hilton-Head-Island,202501,16,0,16
45013,Hilton-Head-Island,202502,12,75,87
45013,Hilton-Head-Island,202503,25,0,25
45013,Hilton-Head-Island,202504,10,0,10
45013,Hilton-Head-Island,202505,5,0,5
45013,Hilton-Head-Island,202506,5,0,5
45013,Hilton-Head-Island,202506,5,0,5
45013,Hilton-Head-Island,202507,20,0,20
45013,Hilton-Head-Island,202508,17,0,17
13179,Hinesville,202403,15,0,15
13179,Hinesville,202404,13,0,13
13179,Hinesville,202405,9,0,9
13179,Hinesville,202406,26,2,28
13179,Hinesville,202407,13,0,13
13179,Hinesville,202408,15,0,15
13179,Hinesville,202409,6,0,6
13179,Hinesville,202410,9,0,9
13179,Hinesville,202411,8,0,8
13179,Hinesville,202412,8,0,8
13179,Hinesville,202501,19,0,19
13179,Hinesville,202502,1,0,1
13179,Hinesville,202503,0,0,0
13179,Hinesville,202504,1,0,1
13179,Hinesville,202505,11,0,11
13179,Hinesville,202506,1,0,1
13179,Hinesville,202506,1,0,1
13179,Hinesville,202507,16,0,16
13179,Hinesville,202508,17,0,17
13025,Hoboken,202403,0,0,0
13025,Hoboken,202404,0,0,0
13025,Hoboken,202405,1,0,1
13025,Hoboken,202406,0,0,0
13025,Hoboken,202407,1,0,1
13025,Hoboken,202408,0,0,0
13025,Hoboken,202409,0,0,0
13025,Hoboken,202410,0,0,0
13025,Hoboken,202411,0,0,0
13025,Hoboken,202412,1,0,1
13025,Hoboken,202501,0,0,0
13025,Hoboken,202502,0,0,0
13025,Hoboken,202503,0,0,0
13025,Hoboken,202504,0,0,0
13025,Hoboken,202505,0,0,0
13025,Hoboken,202506,0,0,0
13025,Hoboken,202506,0,0,0
13025,Hoboken,202507,0,0,0
13025,Hoboken,202508,0,0,0
13285,Hogansville,202403,0,0,0
13285,Hogansville,202404,3,0,3
13285,Hogansville,202405,2,0,2
13285,Hogansville,202406,3,0,3
13285,Hogansville,202407,2,0,2
13285,Hogansville,202408,3,0,3
13285,Hogansville,202409,2,0,2
13285,Hogansville,202410,2,0,2
13285,Hogansville,202411,2,0,2
13285,Hogansville,202412,2,0,2
13285,Hogansville,202501,2,0,2
13285,Hogansville,202502,2,0,2
13285,Hogansville,202503,2,0,2
13285,Hogansville,202504,2,0,2
13285,Hogansville,202505,2,0,2
13285,Hogansville,202506,2,0,2
13285,Hogansville,202506,2,0,2
13285,Hogansville,202507,2,0,2
13285,Hogansville,202508,2,0,2
37093,Hoke-County-U.A.,202403,47,0,47
37093,Hoke-County-U.A.,202404,57,0,57
37093,Hoke-County-U.A.,202405,78,0,78
37093,Hoke-County-U.A.,202406,96,0,96
37093,Hoke-County-U.A.,202407,43,0,43
37093,Hoke-County-U.A.,202408,43,0,43
37093,Hoke-County-U.A.,202409,45,0,45
37093,Hoke-County-U.A.,202410,54,0,54
37093,Hoke-County-U.A.,202411,53,0,53
37093,Hoke-County-U.A.,202412,34,0,34
37093,Hoke-County-U.A.,202501,27,0,27
37093,Hoke-County-U.A.,202502,31,0,31
37093,Hoke-County-U.A.,202503,54,0,54
37093,Hoke-County-U.A.,202504,32,0,32
37093,Hoke-County-U.A.,202505,36,0,36
37093,Hoke-County-U.A.,202506,73,0,73
37093,Hoke-County-U.A.,202506,73,0,73
37093,Hoke-County-U.A.,202507,56,0,56
37093,Hoke-County-U.A.,202508,93,0,93
37019,Holden-Beach,202403,4,0,4
37019,Holden-Beach,202404,2,0,2
37019,Holden-Beach,202405,5,0,5
37019,Holden-Beach,202406,0,0,0
37019,Holden-Beach,202407,3,0,3
37019,Holden-Beach,202408,3,0,3
37019,Holden-Beach,202409,0,0,0
37019,Holden-Beach,202410,4,0,4
37019,Holden-Beach,202411,3,0,3
37019,Holden-Beach,202412,1,0,1
37019,Holden-Beach,202501,1,0,1
37019,Holden-Beach,202502,2,0,2
37019,Holden-Beach,202503,1,0,1
37019,Holden-Beach,202504,4,0,4
37019,Holden-Beach,202505,2,0,2
37019,Holden-Beach,202506,6,0,6
37019,Holden-Beach,202506,6,0,6
37019,Holden-Beach,202507,1,0,1
37019,Holden-Beach,202508,2,0,2
37133,Holly-Ridge,202403,27,0,27
37133,Holly-Ridge,202404,5,0,5
37133,Holly-Ridge,202405,2,0,2
37133,Holly-Ridge,202406,4,0,4
37133,Holly-Ridge,202407,3,0,3
37133,Holly-Ridge,202408,4,0,4
37133,Holly-Ridge,202409,7,0,7
37133,Holly-Ridge,202410,7,0,7
37133,Holly-Ridge,202411,7,0,7
37133,Holly-Ridge,202412,3,0,3
37133,Holly-Ridge,202501,6,0,6
37133,Holly-Ridge,202502,4,0,4
37133,Holly-Ridge,202503,7,0,7
37133,Holly-Ridge,202504,5,0,5
37133,Holly-Ridge,202505,5,0,5
37133,Holly-Ridge,202506,4,0,4
37133,Holly-Ridge,202506,4,0,4
37133,Holly-Ridge,202507,3,0,3
37133,Holly-Ridge,202508,1,0,1
13057,Holly-Springs,202403,4,0,4
37183,Holly-Springs,202403,83,0,83
13057,Holly-Springs,202404,9,0,9
37183,Holly-Springs,202404,59,0,59
13057,Holly-Springs,202405,11,0,11
37183,Holly-Springs,202405,28,0,28
13057,Holly-Springs,202406,8,0,8
37183,Holly-Springs,202406,86,0,86
13057,Holly-Springs,202407,8,0,8
37183,Holly-Springs,202407,55,23,78
13057,Holly-Springs,202408,9,0,9
37183,Holly-Springs,202408,10,0,10
13057,Holly-Springs,202409,10,0,10
37183,Holly-Springs,202409,44,0,44
13057,Holly-Springs,202410,12,0,12
37183,Holly-Springs,202410,43,277,320
13057,Holly-Springs,202411,0,0,0
37183,Holly-Springs,202411,13,0,13
13057,Holly-Springs,202412,4,0,4
37183,Holly-Springs,202412,39,0,39
13057,Holly-Springs,202501,3,0,3
37183,Holly-Springs,202501,25,0,25
13057,Holly-Springs,202502,12,12,24
37183,Holly-Springs,202502,15,0,15
13057,Holly-Springs,202503,4,0,4
37183,Holly-Springs,202503,30,0,30
13057,Holly-Springs,202504,56,0,56
37183,Holly-Springs,202504,34,0,34
13057,Holly-Springs,202505,31,12,43
37183,Holly-Springs,202505,41,19,60
13057,Holly-Springs,202506,1,0,1
37183,Holly-Springs,202506,46,0,46
13057,Holly-Springs,202506,1,0,1
37183,Holly-Springs,202506,46,0,46
13057,Holly-Springs,202507,4,0,4
37183,Holly-Springs,202507,39,18,57
13057,Holly-Springs,202508,13,0,13
37183,Holly-Springs,202508,18,0,18
13049,Homeland,202403,1,0,1
13049,Homeland,202404,0,0,0
13049,Homeland,202405,0,0,0
13049,Homeland,202406,0,0,0
13049,Homeland,202407,0,0,0
13049,Homeland,202408,0,0,0
13049,Homeland,202409,0,0,0
13049,Homeland,202410,0,0,0
13049,Homeland,202411,0,0,0
13049,Homeland,202412,1,0,1
13049,Homeland,202501,0,0,0
13049,Homeland,202502,1,0,1
13049,Homeland,202503,0,0,0
13049,Homeland,202504,0,0,0
13049,Homeland,202505,0,0,0
13049,Homeland,202506,0,0,0
13049,Homeland,202506,0,0,0
13049,Homeland,202507,0,0,0
13049,Homeland,202508,0,0,0
13011,Homer,202403,1,0,1
13011,Homer,202404,6,0,6
13011,Homer,202405,6,0,6
13011,Homer,202406,6,0,6
13011,Homer,202407,6,0,6
13011,Homer,202408,5,0,5
13011,Homer,202409,5,0,5
13011,Homer,202410,5,0,5
13011,Homer,202411,4,0,4
13011,Homer,202412,4,0,4
13011,Homer,202501,5,0,5
13011,Homer,202502,4,0,4
13011,Homer,202503,6,0,6
13011,Homer,202504,5,0,5
13011,Homer,202505,9,0,9
13011,Homer,202506,15,0,15
13011,Homer,202506,15,0,15
13011,Homer,202507,5,0,5
13011,Homer,202508,4,0,4
13065,Homerville,202403,0,0,0
13065,Homerville,202404,0,0,0
13065,Homerville,202405,0,0,0
13065,Homerville,202406,0,0,0
13065,Homerville,202407,0,0,0
13065,Homerville,202408,0,0,0
13065,Homerville,202409,0,0,0
13065,Homerville,202410,0,0,0
13065,Homerville,202411,0,0,0
13065,Homerville,202412,0,0,0
13065,Homerville,202501,0,0,0
13065,Homerville,202502,0,0,0
13065,Homerville,202503,0,0,0
13065,Homerville,202504,0,0,0
13065,Homerville,202505,0,0,0
13065,Homerville,202506,0,0,0
13065,Homerville,202506,0,0,0
13065,Homerville,202507,0,0,0
13065,Homerville,202508,0,0,0
37051,Hope-Mills,202403,19,0,19
37051,Hope-Mills,202404,2,72,74
37051,Hope-Mills,202405,6,0,6
37051,Hope-Mills,202406,4,0,4
37051,Hope-Mills,202407,8,0,8
37051,Hope-Mills,202408,3,0,3
37051,Hope-Mills,202409,3,0,3
37051,Hope-Mills,202410,8,0,8
37051,Hope-Mills,202411,14,0,14
37051,Hope-Mills,202412,2,0,2
37051,Hope-Mills,202501,4,0,4
37051,Hope-Mills,202502,5,0,5
37051,Hope-Mills,202503,26,0,26
37051,Hope-Mills,202504,13,0,13
37051,Hope-Mills,202505,5,0,5
37051,Hope-Mills,202506,7,0,7
37051,Hope-Mills,202506,7,0,7
37051,Hope-Mills,202507,5,0,5
37051,Hope-Mills,202508,2,0,2
45051,Horry-County-U.A.,202403,538,0,538
45051,Horry-County-U.A.,202404,558,0,558
45051,Horry-County-U.A.,202405,684,0,684
45051,Horry-County-U.A.,202406,459,0,459
45051,Horry-County-U.A.,202407,484,3,487
45051,Horry-County-U.A.,202408,395,0,395
45051,Horry-County-U.A.,202409,411,2,413
45051,Horry-County-U.A.,202410,458,2,460
45051,Horry-County-U.A.,202411,371,0,371
45051,Horry-County-U.A.,202412,394,5,399
45051,Horry-County-U.A.,202501,439,0,439
45051,Horry-County-U.A.,202502,465,3,468
45051,Horry-County-U.A.,202503,493,3,496
45051,Horry-County-U.A.,202504,518,0,518
45051,Horry-County-U.A.,202505,505,0,505
45051,Horry-County-U.A.,202506,483,0,483
45051,Horry-County-U.A.,202506,483,0,483
45051,Horry-County-U.A.,202507,481,0,481
45051,Horry-County-U.A.,202508,422,0,422
13157,Hoschton,202403,83,0,83
13157,Hoschton,202404,69,0,69
13157,Hoschton,202405,60,0,60
13157,Hoschton,202406,46,0,46
13157,Hoschton,202407,58,0,58
13157,Hoschton,202408,31,0,31
13157,Hoschton,202409,25,13,38
13157,Hoschton,202410,55,0,55
13157,Hoschton,202411,17,0,17
13157,Hoschton,202412,41,0,41
13157,Hoschton,202501,25,0,25
13157,Hoschton,202502,24,0,24
13157,Hoschton,202503,39,0,39
13157,Hoschton,202504,45,0,45
13157,Hoschton,202505,58,5,63
13157,Hoschton,202506,34,0,34
13157,Hoschton,202506,34,0,34
13157,Hoschton,202507,13,0,13
13157,Hoschton,202508,48,5,53
13153,Houston-County-U.A.,202403,15,0,15
13153,Houston-County-U.A.,202404,14,0,14
13153,Houston-County-U.A.,202405,15,0,15
13153,Houston-County-U.A.,202406,12,0,12
13153,Houston-County-U.A.,202407,13,0,13
13153,Houston-County-U.A.,202408,13,0,13
13153,Houston-County-U.A.,202409,11,0,11
13153,Houston-County-U.A.,202410,12,0,12
13153,Houston-County-U.A.,202411,10,0,10
13153,Houston-County-U.A.,202412,10,0,10
13153,Houston-County-U.A.,202501,12,0,12
13153,Houston-County-U.A.,202502,13,0,13
13153,Houston-County-U.A.,202503,13,0,13
13153,Houston-County-U.A.,202504,14,0,14
13153,Houston-County-U.A.,202505,13,0,13
13153,Houston-County-U.A.,202506,12,0,12
13153,Houston-County-U.A.,202506,12,0,12
13153,Houston-County-U.A.,202507,12,0,12
13153,Houston-County-U.A.,202508,11,0,11
13195,Hull,202403,0,0,0
13195,Hull,202404,0,0,0
13195,Hull,202405,0,0,0
13195,Hull,202406,0,0,0
13195,Hull,202407,0,0,0
13195,Hull,202408,0,0,0
13195,Hull,202409,0,0,0
13195,Hull,202410,0,0,0
13195,Hull,202411,0,0,0
13195,Hull,202412,0,0,0
13195,Hull,202501,0,0,0
13195,Hull,202502,0,0,0
13195,Hull,202503,0,0,0
13195,Hull,202504,0,0,0
13195,Hull,202505,0,0,0
13195,Hull,202506,0,0,0
13195,Hull,202506,0,0,0
13195,Hull,202507,0,0,0
13195,Hull,202508,0,0,0
37095,Hyde-County,202403,0,0,0
37095,Hyde-County,202404,2,0,2
37095,Hyde-County,202405,3,0,3
37095,Hyde-County,202406,0,0,0
37095,Hyde-County,202407,0,0,0
37095,Hyde-County,202408,1,2,3
37095,Hyde-County,202409,0,0,0
37095,Hyde-County,202410,2,0,2
37095,Hyde-County,202411,0,0,0
37095,Hyde-County,202412,1,0,1
37095,Hyde-County,202501,1,0,1
37095,Hyde-County,202502,4,0,4
37095,Hyde-County,202503,1,0,1
37095,Hyde-County,202504,0,0,0
37095,Hyde-County,202505,1,0,1
37095,Hyde-County,202506,8,0,8
37095,Hyde-County,202506,8,0,8
37095,Hyde-County,202507,4,0,4
37095,Hyde-County,202508,4,0,4
37097,Iredell-County-U.A.,202403,227,0,227
37097,Iredell-County-U.A.,202404,175,80,255
37097,Iredell-County-U.A.,202405,177,0,177
37097,Iredell-County-U.A.,202406,117,0,117
37097,Iredell-County-U.A.,202407,165,0,165
37097,Iredell-County-U.A.,202408,175,0,175
37097,Iredell-County-U.A.,202409,117,0,117
37097,Iredell-County-U.A.,202410,112,0,112
37097,Iredell-County-U.A.,202411,153,48,201
37097,Iredell-County-U.A.,202412,85,0,85
37097,Iredell-County-U.A.,202501,99,0,99
37097,Iredell-County-U.A.,202502,105,0,105
37097,Iredell-County-U.A.,202503,154,0,154
37097,Iredell-County-U.A.,202504,149,0,149
37097,Iredell-County-U.A.,202505,93,0,93
37097,Iredell-County-U.A.,202506,131,0,131
37097,Iredell-County-U.A.,202506,131,0,131
37097,Iredell-County-U.A.,202507,95,4,99
37097,Iredell-County-U.A.,202508,50,0,50
13155,Irwin-County-U.A.,202403,3,0,3
13155,Irwin-County-U.A.,202404,3,0,3
13155,Irwin-County-U.A.,202405,3,0,3
13155,Irwin-County-U.A.,202406,3,0,3
13155,Irwin-County-U.A.,202407,3,0,3
13155,Irwin-County-U.A.,202408,3,0,3
13155,Irwin-County-U.A.,202409,2,0,2
13155,Irwin-County-U.A.,202410,3,0,3
13155,Irwin-County-U.A.,202411,2,0,2
13155,Irwin-County-U.A.,202412,2,0,2
13155,Irwin-County-U.A.,202501,2,0,2
13155,Irwin-County-U.A.,202502,2,0,2
13155,Irwin-County-U.A.,202503,3,0,3
13155,Irwin-County-U.A.,202504,3,0,3
13155,Irwin-County-U.A.,202505,3,0,3
13155,Irwin-County-U.A.,202506,3,0,3
13155,Irwin-County-U.A.,202506,3,0,3
13155,Irwin-County-U.A.,202507,3,0,3
13155,Irwin-County-U.A.,202508,3,0,3
45019,Isle-of-Palms,202403,1,0,1
45019,Isle-of-Palms,202404,1,0,1
45019,Isle-of-Palms,202405,4,0,4
45019,Isle-of-Palms,202406,4,0,4
45019,Isle-of-Palms,202407,4,0,4
45019,Isle-of-Palms,202408,3,0,3
45019,Isle-of-Palms,202409,3,0,3
45019,Isle-of-Palms,202410,2,0,2
45019,Isle-of-Palms,202411,5,0,5
45019,Isle-of-Palms,202412,4,0,4
45019,Isle-of-Palms,202501,2,0,2
45019,Isle-of-Palms,202502,2,0,2
45019,Isle-of-Palms,202503,3,0,3
45019,Isle-of-Palms,202504,2,0,2
45019,Isle-of-Palms,202505,0,0,0
45019,Isle-of-Palms,202506,3,0,3
45019,Isle-of-Palms,202506,3,0,3
45019,Isle-of-Palms,202507,1,0,1
45019,Isle-of-Palms,202508,1,0,1
13319,Ivey,202403,0,0,0
13319,Ivey,202404,0,0,0
13319,Ivey,202405,0,0,0
13319,Ivey,202406,0,0,0
13319,Ivey,202407,0,0,0
13319,Ivey,202408,0,0,0
13319,Ivey,202409,0,0,0
13319,Ivey,202410,0,0,0
13319,Ivey,202411,0,0,0
13319,Ivey,202412,0,0,0
13319,Ivey,202501,0,0,0
13319,Ivey,202502,0,0,0
13319,Ivey,202503,0,0,0
13319,Ivey,202504,0,0,0
13319,Ivey,202505,0,0,0
13319,Ivey,202506,0,0,0
13319,Ivey,202506,0,0,0
13319,Ivey,202507,0,0,0
13319,Ivey,202508,0,0,0
37099,Jackson-County,202403,21,0,21
37099,Jackson-County,202404,24,0,24
37099,Jackson-County,202405,20,0,20
37099,Jackson-County,202406,19,0,19
37099,Jackson-County,202407,23,0,23
37099,Jackson-County,202408,18,0,18
37099,Jackson-County,202409,19,0,19
37099,Jackson-County,202410,14,0,14
37099,Jackson-County,202411,28,0,28
37099,Jackson-County,202412,14,0,14
37099,Jackson-County,202501,16,0,16
37099,Jackson-County,202502,20,0,20
37099,Jackson-County,202503,30,0,30
37099,Jackson-County,202504,15,0,15
37099,Jackson-County,202505,11,0,11
37099,Jackson-County,202506,27,0,27
37099,Jackson-County,202506,27,0,27
37099,Jackson-County,202507,14,0,14
37099,Jackson-County,202508,19,0,19
13157,Jackson-County-U.A.,202403,34,0,34
13157,Jackson-County-U.A.,202404,55,0,55
13157,Jackson-County-U.A.,202405,73,0,73
13157,Jackson-County-U.A.,202406,48,0,48
13157,Jackson-County-U.A.,202407,48,0,48
13157,Jackson-County-U.A.,202408,71,0,71
13157,Jackson-County-U.A.,202409,44,0,44
13157,Jackson-County-U.A.,202410,40,0,40
13157,Jackson-County-U.A.,202411,38,0,38
13157,Jackson-County-U.A.,202412,51,0,51
13157,Jackson-County-U.A.,202501,47,0,47
13157,Jackson-County-U.A.,202502,79,0,79
13157,Jackson-County-U.A.,202503,38,0,38
13157,Jackson-County-U.A.,202504,77,0,77
13157,Jackson-County-U.A.,202505,42,0,42
13157,Jackson-County-U.A.,202506,46,0,46
13157,Jackson-County-U.A.,202506,46,0,46
13157,Jackson-County-U.A.,202507,69,0,69
13157,Jackson-County-U.A.,202508,36,0,36
37133,Jacksonville,202403,8,0,8
37133,Jacksonville,202404,10,0,10
37133,Jacksonville,202405,5,0,5
37133,Jacksonville,202406,2,0,2
37133,Jacksonville,202407,10,4,14
37133,Jacksonville,202408,5,2,7
37133,Jacksonville,202409,2,0,2
37133,Jacksonville,202410,13,0,13
37133,Jacksonville,202411,3,0,3
37133,Jacksonville,202412,5,0,5
37133,Jacksonville,202501,3,0,3
37133,Jacksonville,202502,4,2,6
37133,Jacksonville,202503,18,0,18
37133,Jacksonville,202504,1,0,1
37133,Jacksonville,202505,1,0,1
37133,Jacksonville,202506,3,20,23
37133,Jacksonville,202506,3,20,23
37133,Jacksonville,202507,1,0,1
37133,Jacksonville,202508,8,0,8
45015,Jamestown,202403,0,0,0
45015,Jamestown,202404,0,0,0
45015,Jamestown,202405,0,0,0
45015,Jamestown,202406,0,0,0
45015,Jamestown,202407,0,0,0
45015,Jamestown,202408,0,0,0
45015,Jamestown,202409,0,0,0
45015,Jamestown,202410,0,0,0
45015,Jamestown,202411,0,0,0
45015,Jamestown,202412,0,0,0
45015,Jamestown,202501,0,0,0
45015,Jamestown,202502,0,0,0
45015,Jamestown,202503,0,0,0
45015,Jamestown,202504,0,0,0
45015,Jamestown,202505,0,0,0
45015,Jamestown,202506,0,0,0
45015,Jamestown,202506,0,0,0
45015,Jamestown,202507,0,0,0
45015,Jamestown,202508,0,0,0
13227,Jasper,202403,16,0,16
13227,Jasper,202404,1,0,1
13227,Jasper,202405,2,0,2
13227,Jasper,202406,0,0,0
13227,Jasper,202407,0,0,0
13227,Jasper,202408,0,0,0
13227,Jasper,202409,0,0,0
13227,Jasper,202410,17,0,17
13227,Jasper,202411,0,0,0
13227,Jasper,202412,15,0,15
13227,Jasper,202501,0,0,0
13227,Jasper,202502,9,5,14
13227,Jasper,202503,1,0,1
13227,Jasper,202504,16,0,16
13227,Jasper,202505,7,0,7
13227,Jasper,202506,12,0,12
13227,Jasper,202506,12,0,12
13227,Jasper,202507,10,0,10
13227,Jasper,202508,0,0,0
13159,Jasper-County-U.A.,202403,10,0,10
45053,Jasper-County-U.A.,202403,4,0,4
13159,Jasper-County-U.A.,202404,28,0,28
45053,Jasper-County-U.A.,202404,1,0,1
13159,Jasper-County-U.A.,202405,22,0,22
45053,Jasper-County-U.A.,202405,3,0,3
13159,Jasper-County-U.A.,202406,12,0,12
45053,Jasper-County-U.A.,202406,2,0,2
13159,Jasper-County-U.A.,202407,21,0,21
45053,Jasper-County-U.A.,202407,6,0,6
13159,Jasper-County-U.A.,202408,15,0,15
45053,Jasper-County-U.A.,202408,1,0,1
13159,Jasper-County-U.A.,202409,12,0,12
45053,Jasper-County-U.A.,202409,7,0,7
13159,Jasper-County-U.A.,202410,20,0,20
45053,Jasper-County-U.A.,202410,5,0,5
13159,Jasper-County-U.A.,202411,13,0,13
45053,Jasper-County-U.A.,202411,3,0,3
13159,Jasper-County-U.A.,202412,5,0,5
45053,Jasper-County-U.A.,202412,3,0,3
13159,Jasper-County-U.A.,202501,12,0,12
45053,Jasper-County-U.A.,202501,6,0,6
13159,Jasper-County-U.A.,202502,10,0,10
45053,Jasper-County-U.A.,202502,4,0,4
13159,Jasper-County-U.A.,202503,14,0,14
45053,Jasper-County-U.A.,202503,4,0,4
13159,Jasper-County-U.A.,202504,14,0,14
45053,Jasper-County-U.A.,202504,8,0,8
13159,Jasper-County-U.A.,202505,6,0,6
45053,Jasper-County-U.A.,202505,5,0,5
13159,Jasper-County-U.A.,202506,8,0,8
45053,Jasper-County-U.A.,202506,7,0,7
13159,Jasper-County-U.A.,202506,8,0,8
45053,Jasper-County-U.A.,202506,7,0,7
13159,Jasper-County-U.A.,202507,7,0,7
45053,Jasper-County-U.A.,202507,3,0,3
13159,Jasper-County-U.A.,202508,11,0,11
45053,Jasper-County-U.A.,202508,4,0,4
13157,Jefferson,202403,10,0,10
13157,Jefferson,202404,14,8,22
13157,Jefferson,202405,14,8,22
13157,Jefferson,202406,12,5,17
45025,Jefferson,202406,1,0,1
13157,Jefferson,202407,72,0,72
45025,Jefferson,202407,1,0,1
13157,Jefferson,202408,5,0,5
45025,Jefferson,202408,0,0,0
13157,Jefferson,202409,7,0,7
45025,Jefferson,202409,0,0,0
13157,Jefferson,202410,12,0,12
45025,Jefferson,202410,1,0,1
13157,Jefferson,202411,1,0,1
13157,Jefferson,202412,1,0,1
13157,Jefferson,202501,7,5,12
13157,Jefferson,202502,5,0,5
13157,Jefferson,202503,14,5,19
13157,Jefferson,202504,7,6,13
13157,Jefferson,202505,6,0,6
13157,Jefferson,202506,16,0,16
13157,Jefferson,202506,16,0,16
13157,Jefferson,202507,7,0,7
13157,Jefferson,202508,5,0,5
13163,Jefferson-County-U.A.,202403,0,0,0
13163,Jefferson-County-U.A.,202404,1,0,1
13163,Jefferson-County-U.A.,202405,1,0,1
13163,Jefferson-County-U.A.,202406,1,0,1
13163,Jefferson-County-U.A.,202407,1,0,1
13163,Jefferson-County-U.A.,202408,1,0,1
13163,Jefferson-County-U.A.,202409,1,0,1
13163,Jefferson-County-U.A.,202410,1,0,1
13163,Jefferson-County-U.A.,202411,1,0,1
13163,Jefferson-County-U.A.,202412,1,0,1
13163,Jefferson-County-U.A.,202501,1,0,1
13163,Jefferson-County-U.A.,202502,1,0,1
13163,Jefferson-County-U.A.,202503,1,0,1
13163,Jefferson-County-U.A.,202504,1,0,1
13163,Jefferson-County-U.A.,202505,2,0,2
13163,Jefferson-County-U.A.,202506,2,0,2
13163,Jefferson-County-U.A.,202506,2,0,2
13163,Jefferson-County-U.A.,202507,2,0,2
13163,Jefferson-County-U.A.,202508,2,0,2
13289,Jeffersonville,202403,0,0,0
13289,Jeffersonville,202404,0,0,0
13289,Jeffersonville,202405,0,0,0
13289,Jeffersonville,202406,0,0,0
13289,Jeffersonville,202407,0,0,0
13289,Jeffersonville,202408,0,0,0
13289,Jeffersonville,202409,0,0,0
13289,Jeffersonville,202410,0,0,0
13289,Jeffersonville,202411,0,0,0
13289,Jeffersonville,202412,0,0,0
13289,Jeffersonville,202501,0,0,0
13289,Jeffersonville,202502,0,0,0
13289,Jeffersonville,202503,0,0,0
13289,Jeffersonville,202504,0,0,0
13289,Jeffersonville,202505,0,0,0
13289,Jeffersonville,202506,0,0,0
13289,Jeffersonville,202506,0,0,0
13289,Jeffersonville,202507,0,0,0
13289,Jeffersonville,202508,0,0,0
13165,Jenkins-County-U.A.,202403,2,0,2
13165,Jenkins-County-U.A.,202404,2,0,2
13165,Jenkins-County-U.A.,202405,3,0,3
13165,Jenkins-County-U.A.,202406,3,0,3
13165,Jenkins-County-U.A.,202407,2,0,2
13165,Jenkins-County-U.A.,202408,2,0,2
13165,Jenkins-County-U.A.,202409,2,0,2
13165,Jenkins-County-U.A.,202410,2,0,2
13165,Jenkins-County-U.A.,202411,1,0,1
13165,Jenkins-County-U.A.,202412,2,0,2
13165,Jenkins-County-U.A.,202501,2,0,2
13165,Jenkins-County-U.A.,202502,2,0,2
13165,Jenkins-County-U.A.,202503,2,0,2
13165,Jenkins-County-U.A.,202504,2,0,2
13165,Jenkins-County-U.A.,202505,2,0,2
13165,Jenkins-County-U.A.,202506,2,0,2
13165,Jenkins-County-U.A.,202506,2,0,2
13165,Jenkins-County-U.A.,202507,2,0,2
13165,Jenkins-County-U.A.,202508,2,0,2
13297,Jersey,202403,0,0,0
13297,Jersey,202404,0,0,0
13297,Jersey,202405,0,0,0
13297,Jersey,202406,0,0,0
13297,Jersey,202407,0,0,0
13297,Jersey,202408,0,0,0
13297,Jersey,202409,1,0,1
13297,Jersey,202410,0,0,0
13297,Jersey,202411,0,0,0
13297,Jersey,202412,0,0,0
13297,Jersey,202501,0,0,0
13297,Jersey,202502,0,0,0
13297,Jersey,202503,0,0,0
13297,Jersey,202504,0,0,0
13297,Jersey,202505,0,0,0
13297,Jersey,202506,0,0,0
13297,Jersey,202506,0,0,0
13297,Jersey,202507,0,0,0
13297,Jersey,202508,0,0,0
13305,Jesup,202403,5,0,5
13305,Jesup,202404,1,0,1
13305,Jesup,202405,1,4,5
13305,Jesup,202406,1,0,1
13305,Jesup,202407,6,0,6
13305,Jesup,202408,2,2,4
13305,Jesup,202409,1,0,1
13305,Jesup,202410,6,0,6
13305,Jesup,202411,0,0,0
13305,Jesup,202412,0,0,0
13305,Jesup,202501,0,0,0
13305,Jesup,202502,6,0,6
13305,Jesup,202503,3,0,3
13305,Jesup,202504,3,4,7
13305,Jesup,202505,3,0,3
13305,Jesup,202506,1,0,1
13305,Jesup,202506,1,0,1
13305,Jesup,202507,3,0,3
13305,Jesup,202508,0,0,0
13121,Johns-Creek,202403,14,0,14
13121,Johns-Creek,202404,18,0,18
13121,Johns-Creek,202405,3,0,3
13121,Johns-Creek,202406,14,0,14
13121,Johns-Creek,202407,12,0,12
13121,Johns-Creek,202408,6,0,6
13121,Johns-Creek,202409,7,0,7
13121,Johns-Creek,202410,15,0,15
13121,Johns-Creek,202411,6,0,6
13121,Johns-Creek,202412,5,0,5
13121,Johns-Creek,202501,1,0,1
13121,Johns-Creek,202502,2,0,2
13121,Johns-Creek,202503,1,170,171
13121,Johns-Creek,202504,0,270,270
13121,Johns-Creek,202505,1,0,1
13121,Johns-Creek,202506,23,0,23
13121,Johns-Creek,202506,23,0,23
13121,Johns-Creek,202507,0,0,0
13121,Johns-Creek,202508,1,0,1
37101,Johnston-County-U.A.,202403,151,0,151
37101,Johnston-County-U.A.,202404,165,0,165
37101,Johnston-County-U.A.,202405,195,0,195
37101,Johnston-County-U.A.,202406,167,0,167
37101,Johnston-County-U.A.,202407,178,0,178
37101,Johnston-County-U.A.,202408,274,0,274
37101,Johnston-County-U.A.,202409,232,0,232
