Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Source,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202506,48,689000,201,4192,71960,0,3490,288,26420, , ,77586,3,7,3,Taylor Lake Village,1,1,200000,0,0,0,0,0,0,0,0,0
202506,48,689100,245,7400,71966,0,237,999,13140, , ,77705,3,7,4,Taylor Landing,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,689500,161,4195,72020,0,3526,999,99999,2, ,75860,3,7,5,Teague,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,690500,27,4205,72176,0,80761,999,28660, ,1,76501,3,7,5,Temple,97,97,29356138,3,6,749460,0,0,0,0,0,0
202506,48,691500,257,4215,72284,0,19693,206,19100, , ,75160,3,7,3,Terrell,6,6,1090040,0,0,0,0,0,0,0,0,0
202506,48,692500,29,4220,72296,0,5451,484,41700, , ,78209,3,7,3,Terrell Hills,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,693500,37,4225,72368,0,36221,999,45500, ,1,755015625,3,7,5,Texarkana TX,2,2,582615,2,4,467186,1,3,293334,1,5,511320
202506,48,694000,167,4230,72392,0,51593,288,26420,2,1,77591,3,7,3,Texas City,38,38,11248634,0,0,0,0,0,0,0,0,0
202506,48,695500,121,4239,72530,0,45498,206,19100, , ,75056,3,7,5,The Colony,19,19,5453369,0,0,0,0,0,0,0,0,0
202506,48,695700,453,4241,72578,0,2456,999,12420, , ,78738,3,7,5,The Hills village,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,696500,331,4245,72776,0,1300,999,99999,2, ,76577,3,7,5,Thorndale,3,3,733621,0,0,0,0,0,0,0,0,0
202506,48,698500,491,4255,72824,0,1014,999,12420, , ,765780346,3,7,3,Thrall,1,1,296205,0,0,0,0,0,0,0,0,0
202506,48,699000,297,4260,72872,0,1938,999,99999, , ,78071,3,7,5,Three Rivers,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,700500,167,4267,72989,0,1072,288,26420, , ,77554,3,7,3,Tiki Island village,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,701000,381,4268,73030,0,479,108,11100, , ,79105,3,7,5,Timbercreek Canyon village,1,1,500000,0,0,0,0,0,0,0,0,0
202506,48,702000,181,4275,73112,0,1117,206,43300, , ,76271,3,7,3,Tioga town,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,704500,221,4285,73268,0,1041,206,24180, , ,764760100,3,7,3,Tolar,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,705000,181,4295,73328,0,1073,206,43300, , ,754890659,3,7,5,Tom Bean,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,706000,201,7575,73316,0,11722,288,26420, , ,77375,3,7,5,Tomball,27,27,6714105,0,0,0,0,0,0,0,0,0
202506,48,707000,213,4297,73352,0,2335,206,11980, , ,75143,3,7,3,Tool,1,1,1200000,0,0,0,0,0,0,0,0,0
202506,48,543000,389,3235,73493,0,10488,999,45880, ,2,79772,3,7,3,Town of Pecos,4,4,800000,0,0,0,0,0,0,0,0,0
202506,48,708000,453,    ,99990,0,220513,999,12420, , ,78767,3,7,4,Travis County Unincorporated Area,73,73,21622965,0,0,0,0,0,0,1,240,37680000
202506,48,709000,147,7615,73592,0,701,206,14300,2, ,754900044,3,7,5,Trenton,2,2,575177,0,0,0,0,0,0,0,0,0
202506,48,709500,213,4315,73652,0,875,206,11980, , ,751630345,3,7,5,Trinidad,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,710000,455,4320,73664,0,2800,999,99999, , ,75862,3,7,5,Trinity,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,711000,121,4323,73710,0,11713,206,19100,2, ,76262,3,7,3,Trophy Club town,8,8,7100000,0,0,0,0,0,0,0,0,0
202506,48,712500,423,4325,73724,0,1998,540,46340,2, ,75789,3,7,5,Troup,1,1,199040,0,0,0,0,0,0,0,0,0
202506,48,713000,27,4327,73748,0,2191,999,28660, , ,76579,3,7,3,Troy,2,2,440000,0,0,0,0,0,0,0,0,0
202506,48,713500,437,4330,73868,0,4606,999,99999, , ,79088,3,7,5,Tulia,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,715000,441,4345,74132,0,1341,101,10180, , ,79563,3,7,5,Tye,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,715500,423,4347,74144,0,108222,540,46340, ,1,75710,3,7,3,Tyler,16,16,4736267,0,0,0,0,0,0,0,0,0
202506,48,717000,209,7685,74216,0,707,999,12420,2, ,78640,3,7,5,Uhland,2,2,409012,0,0,0,0,0,0,0,0,0
202506,48,718200,231,4355,74372,0,461,206,19100, , ,75189,3,7,5,Union Valley,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,718500,29,4356,74408,0,21007,484,41700, , ,78148,3,7,3,Universal City,1,1,228905,0,0,0,0,0,0,0,0,0
202506,48,719000,113,4358,74492,0,24885,206,19100, , ,75205,3,7,3,University Park,3,3,888050,0,0,0,0,0,0,0,0,0
202506,48,720500,463,4360,74588,0,15977,999,46620, ,2,78801,3,7,3,Uvalde,2,2,244000,0,0,0,0,0,0,0,0,0
202506,48,721000,463,    ,99990,0,9089,999,46620, , ,78801,3,7,5,Uvalde County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,721500,465,    ,99990,0,13306,999,19620,2, ,788411267,3,7,5,Val Verde County Unincorporated Area,4,4,851190,0,0,0,0,0,0,0,0,0
202506,48,722500,35,4370,74732,0,1158,999,47380,2, ,766894476,3,7,5,Valley Mills,1,1,302641,0,0,0,0,0,0,0,0,0
202506,48,723500,97,4372,74756,0,865,206,23620, , ,76272,3,7,5,Valley View,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,724000,467,4375,74912,0,2778,999,99999, , ,75790,3,7,3,Van,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,724500,181,4380,74924,0,4633,206,43300,2, ,75495,3,7,3,Van Alstyne,27,27,7992451,0,0,0,0,0,0,0,0,0
202506,48,725000,109,4385,75032,0,1856,999,99999, , ,79855,3,7,5,Van Horn town,1,1,180000,1,2,273324,0,0,0,0,0,0
202506,48,726000,359,4390,75188,0,933,108,11100, , ,79092,3,7,5,Vega,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,727000,251,4395,75236,0,4463,206,19100,2, ,76084,3,7,5,Venus town,6,6,1181767,1,2,186286,2,8,635489,0,0,0
202506,48,727500,487,4397,75308,0,10138,999,46900, ,2,76384,3,7,5,Vernon,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,728000,469,4401,75428,0,66838,544,47020, ,1,77902,3,7,3,Victoria,3,3,888050,0,0,0,0,0,0,0,0,0
202506,48,729000,361,4402,75476,0,10310,999,13140, , ,77662,3,7,5,Vidor,1,1,302641,0,0,0,0,0,0,0,0,0
202506,48,729500,141,4409,75668,0,2168,238,21340, , ,798218802,3,7,5,Vinton village,11,11,1864568,0,0,0,0,0,0,0,0,0
202506,48,729700,453,4412,75752,0,589,999,12420, , ,78641,3,7,5,Volente village,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,729800,29,4413,75764,0,1260,484,41700, , ,78073,3,7,5,Von Ormy,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,730000,309,4415,76000,0,141377,999,47380, ,1,76702,3,7,3,Waco,42,42,12440610,2,4,468406,0,0,0,1,24,3400099
202506,48,731000,37,4425,76096,0,5555,999,45500, , ,75501,3,7,5,Wake Village,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,731500,471,    ,99990,0,29152,288,26660, , ,773404639,3,7,5,Walker County Unincorporated Area,32,32,6556723,0,0,0,0,0,0,0,0,0
202506,48,732500,473,4430,76228,0,2972,288,26420,2, ,77484,3,7,3,Waller,38,38,8576587,0,0,0,0,0,0,0,0,0
202506,48,733500,15,4435,76240,0,1325,288,26420, , ,77485,3,7,5,Wallis,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,734000,35,4440,76348,0,877,999,47380, , ,76690,3,7,3,Walnut Springs,1,1,50000,0,0,0,0,0,0,0,0,0
202506,48,735500,459,4445,76576,0,8,999,30980,2, ,75647,3,7,5,Warren City,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,737000,439,4452,76672,0,24188,206,19100, , ,76148,3,7,3,Watauga,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,737500,139,4455,76816,0,39797,206,19100, , ,75168,3,7,5,Waxahachie,45,45,9037538,0,0,0,0,0,0,0,0,0
202506,48,738000,367,4460,76864,0,34698,206,19100, , ,76086,3,7,5,Weatherford,13,13,2813784,0,0,0,0,0,0,0,0,0
202506,48,739000,201,4465,76948,0,11291,288,26420, , ,77598,3,7,3,Webster,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,739500,89,4470,77020,0,2230,999,99999, , ,78962,3,7,5,Weimar,1,1,206810,0,0,0,0,0,0,0,0,0
202506,48,740500,491,4477,77056,0,549,999,12420, , ,78674,3,7,5,Weir,1,1,150000,0,0,0,0,0,0,0,0,0
202506,48,741000,87,4480,77152,0,2040,999,99999, , ,79095,3,7,5,Wellington,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,742500,215,7955,77272,0,43273,365,32580, , ,785966285,3,7,5,Weslaco,16,16,4265464,0,0,0,5,15,2187683,0,0,0
202506,48,743000,309,4500,77332,0,2969,999,47380, , ,76691,3,7,3,West,3,3,1081000,0,0,0,0,0,0,0,0,0
202506,48,743500,39,4510,77416,0,3830,288,26420, , ,77486,3,7,3,West Columbia,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,744000,453,4518,77632,0,3254,999,12420, , ,78746,3,7,3,West Lake Hills,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,744500,361,4530,77752,0,3168,999,13140, , ,776306136,3,7,4,West Orange,1,1,296205,0,0,0,0,0,0,0,0,0
202506,48,745000,231,4537,77896,0,1994,206,19100, , ,75474,3,7,5,West Tawakoni,2,2,575177,0,0,0,0,0,0,0,0,0
202506,48,745500,201,4540,77956,0,15496,288,26420, , ,77005,3,7,3,West University Place,3,3,2650000,0,0,0,0,0,0,0,0,0
202506,48,747000,439,4515,77620,0,1769,206,19100,2, ,76262,3,7,5,Westlake town,1,1,3363482,0,0,0,0,0,0,0,0,0
202506,48,748000,85,4529,77740,0,543,206,19100, , ,75097,3,7,5,Weston,8,8,2027443,0,0,0,0,0,0,0,0,0
202506,48,748500,439,4532,77788,0,679,206,19100, , ,76107,3,7,5,Westover Hills town,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,749000,439,4545,78076,0,2778,206,19100, , ,76114,3,7,5,Westworth Village,2,2,869909,0,0,0,0,0,0,0,0,0
202506,48,749500,481,4550,78136,0,8615,288,20900, , ,77488,3,7,3,Wharton,2,2,592033,0,0,0,0,0,0,0,0,0
202506,48,750000,481,    ,99990,0,19228,288,20900,2, ,77488,3,7,3,Wharton County Unincorporated Area,3,3,888050,0,0,0,0,0,0,0,0,0
202506,48,751500,65,4565,78316,0,942,108,11100, , ,79097,3,7,5,White Deer town,3,3,768659,0,0,0,0,0,0,0,0,0
202506,48,752000,183,4580,78436,0,6283,999,30980, , ,75693,3,7,5,White Oak,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,752500,439,4590,78544,0,17776,206,19100, , ,76108,3,7,3,White Settlement,2,2,300000,0,0,0,0,0,0,0,0,0
202506,48,753000,79,4570,78328,0,423,352,31180, , ,79379,3,7,5,Whiteface town,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,753500,423,4575,78388,0,9108,540,46340, , ,75791,3,7,3,Whitehouse,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,754000,181,4585,78532,0,4149,206,43300, , ,76273,3,7,3,Whitesboro,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,755000,181,4595,78628,0,1725,206,43300,2, ,75491,3,7,3,Whitewright town,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,755500,217,4600,78664,0,2145,999,99999, , ,76692,3,7,5,Whitney town,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,756000,485,    ,99990,0,6529,999,48660, , ,76306,3,7,3,Wichita County Unincorporated Area,7,7,2073435,0,0,0,0,0,0,0,0,0
202506,48,757000,485,4605,79000,0,105405,999,48660, ,1,76307,3,7,3,Wichita Falls,2,2,592410,0,0,0,0,0,0,0,0,0
202506,48,757500,475,4607,79036,0,558,999,99999, , ,79788,3,7,5,Wickett town,1,1,302641,0,0,0,0,0,0,0,0,0
202506,48,758500,489,    ,99990,0,7329,154,39700,2, ,78580,3,7,3,Willacy County Unincorporated Area,2,2,440000,0,0,0,0,0,0,0,0,0
202506,48,759500,339,4610,79408,0,7122,288,26420, , ,773789072,3,7,5,Willis,13,13,3675872,0,0,0,0,0,0,0,0,0
202506,48,760000,367,4612,79492,0,5994,206,19100, , ,76087,3,7,3,Willow Park,1,1,391528,0,0,0,0,0,0,0,0,0
202506,48,760500,467,4615,79564,0,3703,999,99999, , ,75169,3,7,3,Wills Point,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,761000,113,4620,79576,0,5444,206,19100, , ,75172,3,7,3,Wilmer,6,6,4229987,0,0,0,0,0,0,0,0,0
202506,48,761500,305,4625,79612,0,493,352,31180, , ,79381,3,7,5,Wilson,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,762400,209,4627,79624,0,3422,999,12420, , ,78676,3,7,5,Wimberley,1,1,298589,0,0,0,0,0,0,0,0,0
202506,48,762500,29,4630,79672,0,5854,484,41700, , ,78239,3,7,5,Windcrest,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,764000,77,4637,79696,0,17,999,48660,2, ,76389,3,7,5,Windthorst town,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,765000,495,4645,79768,0,1014,999,99999, , ,79789,3,7,5,Wink,1,1,302641,0,0,0,0,0,0,0,0,0
202506,48,766500,499,4655,79816,0,2614,999,99999,2, ,75494,3,7,3,Winnsboro,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,767000,423,4658,79828,0,617,540,46340, , ,757920129,3,7,5,Winona town,2,2,470000,0,0,0,0,0,0,0,0,0
202506,48,767500,399,4660,79876,0,2469,999,99999, , ,79567,3,7,5,Winters,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,769500,303,4670,79972,0,5716,352,31180, , ,79382,3,7,3,Wolfforth,50,50,12593192,0,0,0,0,0,0,0,0,0
202506,48,770500,339,4672,80044,0,1498,288,26420, , ,773572839,3,7,3,Woodbranch,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,771000,209,4673,80058,0,1758,999,12420, , ,78676,3,7,3,Woodcreek,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,771500,339,4677,80144,0,207,288,26420, , ,77385,3,7,5,Woodloch town,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,773000,457,4690,80212,0,2442,999,99999, , ,75979,3,7,5,Woodville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,773500,309,4695,80224,0,9077,999,47380, , ,76712,3,7,3,Woodway,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,774000,161,4700,80296,0,1007,999,99999, , ,766930186,3,7,5,Wortham town,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,774500,85,4705,80356,0,52309,206,19100,2, ,75098,3,7,3,Wylie,3,3,888050,0,0,0,0,0,0,0,0,0
202506,48,777000,285,4710,80560,0,3813,999,99999,2, ,77995,3,7,5,Yoakum,0,0,0,0,0,0,0,0,0,0,0,0
202506,48,778000,123,4715,80584,0,2069,999,99999, , ,78164,3,7,5,Yorktown,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,83000,191,5,148,0,7856,304,28700, , ,24212,3,5,5,Abingdon town,1,1,217500,0,0,0,0,0,0,0,0,0
202506,51,87000,1,    ,99990,0,23454,999,99999,2, ,23301,3,5,5,Accomack County Unincorporated Area,13,13,3174416,0,0,0,0,0,0,0,0,0
202506,51,89000,3,    ,0,0,110065,999,16820,2, ,22901,3,5,5,Albemarle County,48,48,18522868,0,0,0,1,3,237600,1,11,1342552
202506,51,1000,510,25,1000,0,158726,548,47900, ,1,22311,3,5,3,Alexandria,2,2,750000,0,0,0,0,0,0,0,0,0
202506,51,93000,5,    ,99990,0,10905,999,99999, , ,24426,3,5,3,Alleghany County,1,1,35000,0,0,0,0,0,0,0,0,0
202506,51,97000,7,    ,0,0,13014,999,40060, , ,23002,3,5,3,Amelia County,7,7,1711195,0,0,0,0,0,0,0,0,0
202506,51,99000,9,    ,0,0,29485,999,31340, , ,245210390,3,5,3,Amherst County,16,16,2520000,0,0,0,0,0,0,0,0,0
202506,51,105000,11,    ,0,0,14042,999,31340,2, ,24522,3,5,3,Appomattox County,12,12,2614000,0,0,0,0,0,0,0,0,0
202506,51,109000,13,    ,0,0,240119,548,47900, , ,22201,3,5,3,Arlington County,21,21,11990000,0,0,0,0,0,0,0,0,0
202506,51,113000,15,    ,0,0,75592,277,44420,2, ,24482,3,5,3,Augusta County,22,22,9735535,0,0,0,0,0,0,0,0,0
202506,51,115000,17,    ,0,0,4119,999,99999, , ,24484,3,5,3,Bath County,1,1,170000,0,0,0,0,0,0,0,0,0
202506,51,117000,19,    ,0,0,73167,999,31340, , ,24523,3,5,3,Bedford County,28,28,13780247,0,0,0,0,0,0,0,0,0
202506,51,127000,121,100,7784,0,44074,999,13980, ,1,24060,3,5,3,Blacksburg town,2,2,634000,0,0,0,0,0,0,0,0,0
202506,51,131000,21,    ,0,0,6239,999,99999, , ,24315,3,5,3,Bland County,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,135000,185,115,8152,0,4814,999,14140, , ,24605,3,5,5,Bluefield town,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,139000,23,    ,0,0,31680,999,40220, , ,24083,3,5,3,Botetourt County,27,27,9635625,0,0,0,0,0,0,0,0,0
202506,51,5000,520,160,9816,0,17329,304,28700, , ,24201,3,5,5,Bristol  VA,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,161000,25,    ,0,0,14548,999,99999,2, ,23868,3,5,5,Brunswick County,3,3,685459,0,0,0,0,0,0,0,0,0
202506,51,163000,27,    ,0,0,19730,999,99999, , ,24614,3,5,5,Buchanan County,1,1,180571,0,0,0,0,0,0,0,0,0
202506,51,167000,29,    ,0,0,16727,999,99999, , ,23921,3,5,3,Buckingham County,8,8,1956995,0,0,0,0,0,0,0,0,0
202506,51,7000,530,190,11032,0,6402,999,99999, , ,24416,3,5,3,Buena Vista,2,2,265000,0,0,0,0,0,0,0,0,0
202506,51,171000,31,    ,0,0,50778,999,31340, , ,24588,3,5,3,Campbell County,15,15,3472000,0,0,0,0,0,0,0,0,0
202506,51,173000,131,205,12808,0,1056,999,99999, , ,23310,3,5,3,Cape Charles town,6,6,2187000,0,0,0,0,0,0,0,0,0
202506,51,177000,33,    ,99990,0,29471,999,99999, , ,22427,3,5,3,Caroline County,13,13,7091459,0,0,0,0,0,0,0,0,0
202506,51,179000,35,    ,99990,0,27388,999,99999, , ,24343,3,5,5,Carroll County Unincorporated Area,6,6,1259005,0,0,0,0,0,0,0,0,0
202506,51,183000,36,    ,0,0,6821,999,40060, , ,23030,3,5,3,Charles City County,1,1,430000,0,0,0,0,0,0,0,0,0
202506,51,185000,37,    ,0,0,9834,999,99999, , ,23923,3,5,3,Charlotte County,3,3,542225,0,0,0,0,0,0,0,0,0
202506,51,9000,540,225,14968,0,46950,999,16820, ,1,22902,3,5,3,Charlottesville,1,1,175000,0,0,0,0,0,0,1,119,41055253
202506,51,11000,550,242,16000,0,247011,545,47260, ,1,233280225,3,5,3,Chesapeake,37,37,18134550,0,0,0,0,0,0,0,0,0
202506,51,195000,41,    ,0,0,358245,999,40060, , ,23832,3,5,3,Chesterfield County,149,149,34000944,0,0,0,0,0,0,3,131,20680000
202506,51,197000,173,250,16480,0,1698,999,99999, , ,243195012,3,5,5,Chilhowie town,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,199000,1,255,16512,0,2866,999,99999, , ,23336,3,5,5,Chincoteague town,2,2,720225,0,0,0,0,0,0,0,0,0
202506,51,201000,121,260,16608,0,22399,999,13980, ,1,240733029,3,5,3,Christiansburg town,2,2,526500,0,0,0,0,0,0,0,0,0
202506,51,205000,43,    ,0,0,9624,548,47900, , ,22611,3,5,5,Clarke County,1,1,389093,0,0,0,0,0,0,0,0,0
202506,51,15000,570,325,18448,0,17205,999,40060, , ,23834,3,5,3,Colonial Heights,3,3,255000,0,0,0,0,0,0,0,0,0
202506,51,17000,580,340,19728,0,5639,999,99999, , ,24426,3,5,5,Covington,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,227000,45,    ,0,0,4922,999,40220, , ,24127,3,5,3,Craig County,2,2,486000,0,0,0,0,0,0,0,0,0
202506,51,233000,47,    ,0,0,34355,548,47900, , ,22701,3,5,3,Culpeper County,39,39,15496770,0,0,0,0,0,0,0,0,0
202506,51,237000,49,    ,0,0,9407,999,99999,2, ,23040,3,5,3,Cumberland County,7,7,1482000,0,0,0,0,0,0,0,0,0
202506,51,19000,590,370,21344,0,39869,999,19260, ,2,24541,3,5,3,Danville,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,245000,51,    ,99990,0,12065,999,99999, , ,24228,3,5,3,Dickenson County,2,2,280000,0,0,0,0,0,0,0,0,0
202506,51,249000,53,    ,0,0,28198,999,40060, , ,23841,3,5,5,Dinwiddie County,7,7,1248073,0,0,0,0,0,0,0,0,0
202506,51,253000,155,405,23648,0,2578,999,13980, , ,24084,3,5,5,Dublin town,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,257000,153,2190,23760,0,6106,548,47900, , ,22026,3,5,3,Dumfries town,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,21000,595,445,25808,0,5257,999,99999, , ,238470511,3,5,5,Emporia,1,1,128000,0,0,0,0,0,0,0,0,0
202506,51,267000,57,    ,0,0,8543,999,99999, , ,22560,3,5,5,Essex County,3,3,605639,0,0,0,0,0,0,0,0,0
202506,51,269000,131,455,26416,0,1362,999,99999,2, ,233500647,3,5,3,Exmore town,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,23000,600,460,26496,0,23429,548,47900, , ,22030,3,5,3,Fairfax,13,13,1707755,0,0,0,0,0,0,0,0,0
202506,51,271000,59,    ,99990,0,1109455,548,47900,2, ,220355504,3,5,4,Fairfax County Unincorporated Area,57,57,16872951,0,0,0,0,0,0,7,303,64135000
202506,51,25000,610,470,27200,0,14631,548,47900, , ,22046,3,5,3,Falls Church,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,275000,147,480,27440,0,7316,999,99999,2, ,23901,3,5,5,Farmville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,277000,61,    ,99990,0,60481,548,47900,2, ,20186,3,5,3,Fauquier County Unincorporated Area,25,25,7025000,0,0,0,0,0,0,0,0,0
202506,51,281000,63,    ,0,0,15333,999,13980, , ,24091,3,5,3,Floyd County,4,4,890000,0,0,0,0,0,0,0,0,0
202506,51,285000,65,    ,0,0,27384,999,16820,2, ,22963,3,5,3,Fluvanna County,16,16,4800000,0,0,0,0,0,0,0,0,0
202506,51,287000,67,    ,0,0,51222,999,40220, , ,24151,3,5,5,Franklin County,13,13,5792257,0,0,0,0,0,0,0,0,0
202506,51,289000,69,    ,99990,0,87589,548,49020, , ,22601,3,5,3,Frederick County,50,50,14737106,0,0,0,0,0,0,0,0,0
202506,51,29000,630,505,29744,0,29492,548,47900, , ,22401,3,5,3,Fredericksburg,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,31000,640,520,30208,0,6296,999,99999, , ,24333,3,5,5,Galax,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,297000,71,    ,99990,0,10182,999,13980, , ,24134,3,5,5,Giles County,1,1,225876,0,0,0,0,0,0,0,0,0
202506,51,305000,73,    ,0,0,37459,545,47260, , ,23061,3,5,3,Gloucester County,17,17,4659800,0,0,0,0,0,0,0,0,0
202506,51,307000,75,    ,0,0,24431,999,40060, , ,23063,3,5,3,Goochland County,23,23,7292140,0,0,0,0,0,0,0,0,0
202506,51,313000,77,    ,0,0,13997,999,99999, , ,24348,3,5,5,Grayson County,3,3,874668,0,0,0,0,0,0,0,0,0
202506,51,315000,79,    ,0,0,19738,999,16820, , ,229730358,3,5,5,Greene County,13,13,4960184,0,0,0,0,0,0,0,0,0
202506,51,317000,81,    ,0,0,10844,999,99999,2, ,23847,3,5,5,Greensville County,2,2,670458,0,0,0,0,0,0,0,0,0
202506,51,327000,83,    ,0,0,24653,999,99999,2, ,24558,3,5,3,Halifax County,6,6,2080115,0,0,0,0,0,0,0,0,0
202506,51,333000,107,3195,34240,0,630,548,47900, , ,201777000,3,5,4,Hamilton town,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,33000,650,590,35000,0,135464,545,47260, , ,23669,3,5,3,Hampton,6,6,995000,0,0,0,0,0,0,0,0,0
202506,51,335000,85,    ,0,0,100354,999,40060, , ,23069,3,5,3,Hanover County,21,21,8367550,0,0,0,0,0,0,0,0,0
202506,51,35000,660,600,35624,0,53204,277,25500, ,1,22801,3,5,5,Harrisonburg,2,2,428476,0,0,0,0,0,0,1,5,614857
202506,51,341000,87,    ,0,0,333766,999,40060, , ,23273,3,5,3,Henrico County,57,57,11570775,10,20,2517920,0,0,0,6,60,630000
202506,51,343000,89,    ,0,0,49621,999,32300, , ,24078,3,5,3,Henry County,5,5,958000,0,0,0,0,0,0,0,0,0
202506,51,345000,59,615,36648,0,24573,548,47900,2, ,20170,3,5,3,Herndon town,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,347000,91,    ,0,0,2064,999,99999, , ,24465,3,5,3,Highland County,1,1,174578,0,0,0,0,0,0,0,0,0
202506,51,349000,107,625,37288,0,169,548,47900, , ,201777000,3,5,4,Hillsboro town,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,351000,35,630,37336,0,2686,999,99999, , ,24343,3,5,5,Hillsville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,51,37000,670,643,38424,0,22375,999,40060, , ,23860,3,5,5,Hopewell,3,3,723002,0,0,0,0,0,0,0,0,0
202506,51,363000,93,    ,0,0,26310,545,47260, , ,23397,3,5,3,Isle of Wight County,27,27,8548431,0,0,0,0,0,0,0,0,0
202506,51,367000,95,    ,0,0,77612,545,47260, , ,231878784,3,5,3,James City County,8,8,3659792,2,4,516390,0,0,0,0,0,0
202506,51,385000,99,    ,0,0,27381,999,99999, , ,22485,3,5,4,King George County,13,13,3850665,0,0,0,0,0,0,0,0,0
202506,51,387000,101,    ,99990,0,14331,999,40060, , ,23086,3,5,3,King William County Unincorporated Area,21,21,4312680,0,0,0,0,0,0,0,0,0
202506,51,389000,97,    ,0,0,6942,999,40060, , ,230850177,3,5,3,King and Queen County,3,3,910000,0,0,0,0,0,0,0,0,0
202506,51,393000,103,    ,0,0,8546,999,99999,2, ,22503,3,5,3,Lancaster County,7,7,1786563,0,0,0,0,0,0,0,0,0
202506,51,399000,105,    ,0,0,20501,999,99999, , ,24263,3,5,3,Lee County,1,1,60000,0,0,0,0,0,0,0,0,0
202506,51,401000,107,725,44984,0,54488,548,47900, , ,201777000,3,5,3,Leesburg town,6,6,954000,0,0,0,0,0,0,2,61,2485000
202506,51,39000,678,730,45512,0,7279,999,99999, , ,24450,3,5,3,Lexington,0,0,0,0,0,0,0,0,0,0,0,0
